Time,Speckle_ID,dist_from_PE,Init_spec_time,Fil_ID,init_x,init_y,init_z,fin_x,fin_y,fin_z,type,origin
241,6214,6,199.5,6354,-0.146055616,0.048131247,0.004379679,-0.146055616,0.048131247,2.082679679,2,0
241.1,4781,32,156.1,4694,2.393436997,0.119857637,0.010729676,2.393436997,0.119857637,4.256829676,2,0
241.1,5526,0,180.2,5630,2.11312407,0.132270518,0.004431479,2.11312407,0.132270518,3.047831479,0,0
241.1,3569,0,117.7,6820,2.118654147,0.124818172,0.00181113,2.118654147,0.124818172,6.17391113,0,0
241.1,3937,0,129.6,5858,2.879754742,0.081576676,0.007916084,2.879754742,0.081576676,5.586816084,0,0
241.4,3272,0,108.4,3376,1.553046634,0.162322354,0.005743824,1.553046634,0.162322354,6.653043824,0,0
241.4,2144,0,72.4,2236,-0.034392671,0.137802828,0.004099706,-0.034392671,0.137802828,8.454399706,0,0
241.5,3472,21,114.9,3587,2.318690872,0.15516454,0.006719593,2.318690872,0.15516454,6.335419593,2,0
241.5,5732,0,185.5,5939,0.823719426,0.110363959,0.012409714,0.823719426,0.110363959,2.814009714,0,0
241.6,5400,0,175.9,5535,3.926986772,0.049745189,0.004968844,3.926986772,0.049745189,3.287468844,0,0
241.6,4770,0,155.7,4776,1.301502862,0.161374844,0.008851653,1.301502862,0.161374844,4.304951653,0,0
241.7,2913,27,96,2920,1.84534262,0.046780337,0.001387243,1.84534262,0.046780337,7.285887243,2,0
241.8,2121,0,71.8,1968,-0.172502007,0.079530572,0.004731251,-0.172502007,0.079530572,8.502431251,0,0
241.8,6524,0,208.5,6617,4.23176538,0.114506735,0.002099436,4.23176538,0.114506735,1.666899436,0,0
241.8,1639,28,57.2,1641,-0.203088562,0.002843229,0.012583223,-0.203088562,0.002843229,9.245283223,2,0
241.8,4924,26,160.2,5064,2.561294934,0.053665297,0.015402659,2.561294934,0.053665297,4.096802659,2,0
241.8,4927,31,160.4,5064,2.571397743,0.055627706,0.014265828,2.571397743,0.055627706,4.088065828,2,0
241.9,2279,0,76.5,2229,0.540548233,0.07841103,0.001898062,0.540548233,0.07841103,8.269598062,0,0
241.9,2841,0,93.9,2672,2.218705349,0.08920537,0.009428041,2.218705349,0.08920537,7.408228041,0,0
