Time,Speckle_ID,dist_from_PE,Init_spec_time,Fil_ID,init_x,init_y,init_z,fin_x,fin_y,fin_z,type,origin
130.5,29918,348,112.4,16831,0.547693244,0.180562766,1.991561412,0.547693244,0.180562766,5.604761412,1,0
130.5,26142,0,99.6,20465,0.09732901,0.043770745,0.004405004,0.09732901,0.043770745,6.184805004,0,0
130.5,27682,128,104.8,14815,1.244347454,0.085634226,3.560245333,1.244347454,0.085634226,8.705445333,1,0
130.5,34994,85,129.4,23917,3.149069822,0.070381785,0.002258801,3.149069822,0.070381785,0.213458801,1,0
130.5,34072,109,126.4,23328,3.286128802,0.061174045,0.007517945,3.286128802,0.061174045,0.829117945,1,0
130.5,31053,0,116.3,22339,0.497809234,0.086358072,7.681078407,0.497809234,0.086358072,10.50947841,0,0
130.5,32010,191,119.5,20791,0.507093196,0.124097246,0.89990476,0.507093196,0.124097246,3.09030476,1,0
130.5,24801,264,95.1,22353,0.372602501,0.059561843,0.057894035,0.372602501,0.059561843,7.139094035,1,0
130.5,23086,133,89.1,21227,0.539228983,0.097697083,0.195441489,0.539228983,0.097697083,8.467841489,1,0
130.5,32118,153,119.9,21864,2.441934927,0.185011868,0.065149874,2.441934927,0.185011868,2.185149874,1,0
130.5,31697,99,118.4,21539,2.606743293,0.083737793,0.206349568,2.606743293,0.083737793,2.625949568,1,0
130.5,19307,98,76.3,18187,-2.903264281,0.050500738,0.006736352,-2.903264281,0.050500738,10.85473635,1,0
130.5,30135,115,113.1,20700,0.522810078,0.124189939,0.002812172,0.522810078,0.124189939,3.482412172,1,0
130.5,35025,516,129.5,23151,1.342404626,0.122014279,0.005767876,1.342404626,0.122014279,0.204967876,1,0
130.5,19295,96,76.2,18187,-2.901036757,0.050785028,0.00204729,-2.901036757,0.050785028,10.86164729,1,0
130.5,33421,99,124.2,22959,-0.193462822,0.056210722,0.074534572,-0.193462822,0.056210722,1.339334572,1,0
130.5,33391,5,124.1,22872,1.744148921,0.173382467,0.00453138,1.744148921,0.173382467,1.29253138,2,0
130.5,33501,38,124.5,22872,1.785835775,0.173858161,0.008186285,1.785835775,0.173858161,1.213786285,2,0
130.5,30619,0,114.6,21113,1.512334693,0.161389337,0.001976405,1.512334693,0.161389337,3.189976405,0,0
130.5,34737,250,128.5,22510,0.699183993,0.133831006,0.83921532,0.699183993,0.133831006,1.23601532,1,0
130.5,31662,106,118.3,20838,-0.334441095,0.149918837,0.836772746,-0.334441095,0.149918837,3.291972746,1,0
130.5,26666,0,101.4,22672,1.119291246,0.153571064,1.373922707,1.119291246,0.153571064,7.206722707,0,0
130.5,18336,0,73,17894,1.520851653,0.046259816,0.184182667,1.520851653,0.046259816,11.68218267,0,0
130.5,24290,76,93.4,23604,2.087029271,0.064068454,1.751929434,2.087029271,0.064068454,9.172729434,1,0
130.5,33626,52,124.9,22125,0.570797374,0.047741826,1.182286231,0.570797374,0.047741826,2.307486231,1,0
130.6,21171,94,82.5,14376,1.081153328,0.179944808,0.39551732,1.081153328,0.179944808,10.00231732,1,0
130.6,31435,302,117.5,22883,2.315297767,0.090014105,5.596238205,2.315297767,0.090014105,8.212238205,1,0
130.6,21167,93,82.5,14376,1.078855886,0.179812635,0.396129514,1.078855886,0.179812635,10.00492951,1,0
130.6,28506,161,107.5,17341,-0.120380177,0.057074213,1.99757843,-0.120380177,0.057074213,6.61917843,1,0
130.6,32742,151,122,22294,-0.595336717,0.006219607,0.099972284,-0.595336717,0.006219607,1.822772284,1,0
130.6,32981,379,122.6,17444,0.219268134,0.170313841,3.031101531,0.219268134,0.170313841,4.618701531,1,0
130.6,28948,0,109,12601,1.268945297,0.163961467,7.238619943,1.268945297,0.163961467,11.54821994,0,0
130.6,18267,0,72.8,10905,-0.569390397,0.009554755,0.757143335,-0.569390397,0.009554755,12.31274334,0,0
130.6,23277,0,89.7,19000,0.491737446,0.072632422,0.014972964,0.491737446,0.072632422,8.193772964,0,0
130.6,34374,113,127.4,23532,3.241724712,0.019957695,0.013807427,3.241724712,0.019957695,0.653807427,1,0
130.6,29638,163,111.5,17159,1.982359573,0.08394297,3.042362734,1.982359573,0.08394297,6.859562734,1,0
130.6,24294,11,93.5,16885,1.34486857,0.189672239,0.005250144,1.34486857,0.189672239,7.432850144,2,0
130.6,25717,192,98,17294,0.98021263,0.086303548,0.004878664,0.98021263,0.086303548,6.518478664,1,0
130.6,32427,848,120.9,12324,-0.651620886,0.029916738,7.857196014,-0.651620886,0.029916738,9.791996014,1,0
130.6,33170,25,123.2,22853,1.988835288,0.095314695,0.005137579,1.988835288,0.095314695,1.477137579,2,0
130.6,28808,185,108.6,17846,-1.203534168,0.183432951,4.350544189,-1.203534168,0.183432951,8.745344189,1,0
130.6,30803,0,115.3,21260,-0.00989154,0.132475216,0.00662632,-0.00989154,0.132475216,3.07222632,0,0
130.6,31241,136,116.9,21398,2.194506706,0.125509386,0.00564687,2.194506706,0.125509386,2.75084687,1,0
130.6,34118,0,126.5,23529,3.407635595,0.103225303,0.006741274,3.407635595,0.103225303,0.818741274,0,0
130.6,30045,130,112.9,15898,1.735292986,0.144003643,4.636102388,1.735292986,0.144003643,8.186902388,1,0
130.6,29622,0,111.5,20104,2.060267011,0.168532374,3.336067155,2.060267011,0.168532374,7.166867155,0,0
130.6,33436,0,124.2,23060,3.247629459,0.11472623,0.024871484,3.247629459,0.11472623,1.300071484,0,0
130.6,33386,86,124.1,22817,3.131476413,0.028330663,0.002782475,3.131476413,0.028330663,1.316782475,1,0
130.6,33955,68,126,23020,0.926200191,0.125313145,0.270139055,0.926200191,0.125313145,1.203739055,1,0
130.6,31331,0,117.1,21520,2.56607302,0.069262608,0.005438829,2.56607302,0.069262608,2.706638829,0,0
130.6,28391,274,107.1,21725,1.294011476,0.065004975,0.703748741,1.294011476,0.065004975,5.413348741,1,0
130.6,29735,0,111.8,23868,1.736959514,0.027718394,1.64530617,1.736959514,0.027718394,5.40770617,0,0
130.6,31118,433,116.5,20132,2.452563021,0.079008326,0.003002085,2.452563021,0.079008326,2.824202085,1,0
