set,int,length
4,0,153.9
4,0,232.20000000000002
4,0,318.6
4,0,326.7
4,0,189.0
4,0,480.6
3,0,788.4
4,0,221.4
4,0,488.70000000000005
4,0,434.70000000000005
4,0,62.1
4,0,275.40000000000003
4,0,342.90000000000003
4,0,340.2
4,0,596.7
4,0,229.5
3,0,40.5
4,0,137.70000000000002
3,0,197.1
4,0,912.6
4,0,434.70000000000005
4,0,229.5
4,0,56.7
4,0,580.5
4,0,232.20000000000002
4,0,240.3
4,0,288.9
4,0,639.9
4,0,224.10000000000002
4,0,342.90000000000003
4,0,1344.6
4,0,402.30000000000007
4,0,32.4
4,0,305.1
4,0,56.7
4,0,483.3
4,0,89.1
4,0,483.3
4,0,1009.8000000000001
4,0,534.6
4,0,467.1
4,0,318.6
4,0,380.70000000000005
4,0,402.30000000000007
4,0,337.5
4,0,75.6
4,0,56.7
4,0,159.3
4,0,456.3
4,0,261.90000000000003
4,0,43.2
4,0,159.3
4,0,86.4
4,0,326.7
4,0,89.1
4,0,440.1
4,0,210.60000000000002
4,0,54.00000000000001
4,0,186.3
4,0,24.3
4,0,558.9000000000001
4,0,631.8000000000001
4,0,585.9
4,0,488.70000000000005
4,0,54.00000000000001
4,0,326.7
2,0,0.0
4,0,135.0
4,0,351.00000000000006
4,0,213.3
4,0,21.6
4,0,464.40000000000003
4,0,140.4
4,0,194.4
4,0,83.70000000000002
4,0,35.1
4,0,121.50000000000001
4,0,48.6
4,0,315.90000000000003
3,0,164.70000000000002
4,0,108.00000000000001
4,0,270.0
4,0,207.9
4,0,102.60000000000001
3,0,351.00000000000006
4,0,59.4
4,0,83.70000000000002
4,0,72.9
4,0,372.6
4,0,456.3
4,0,99.9
4,0,210.60000000000002
4,0,307.8
4,0,583.2
4,0,310.5
4,0,388.8
3,0,102.60000000000001
4,0,380.70000000000005
4,0,45.900000000000006
4,0,359.1
4,0,321.3
4,0,278.1
4,0,264.6
4,0,226.8
4,0,178.2
4,0,197.1
3,0,151.2
4,0,170.1
4,0,340.2
4,0,148.50000000000003
4,0,16.2
4,0,345.6
4,0,202.5
4,0,226.8
3,0,334.80000000000007
4,0,94.5
4,0,132.3
4,0,232.20000000000002
4,0,272.7
4,0,545.4
3,0,13.500000000000002
4,0,94.5
3,0,286.2
4,0,189.0
4,0,313.20000000000005
4,0,391.5
4,0,197.1
4,0,226.8
4,0,116.10000000000001
4,0,351.00000000000006
4,0,283.50000000000006
4,0,437.40000000000003
4,0,369.90000000000003
4,0,21.6
4,0,267.3
4,0,324.0
4,0,383.40000000000003
4,0,283.50000000000006
4,0,283.50000000000006
4,0,432.00000000000006
4,0,67.5
4,0,415.8
4,0,380.70000000000005
4,0,207.9
4,0,321.3
4,0,232.20000000000002
3,0,415.8
4,0,318.6
4,0,116.10000000000001
4,0,464.40000000000003
4,0,54.00000000000001
4,0,297.00000000000006
4,0,272.7
4,0,332.1
4,0,221.4
4,0,45.900000000000006
4,0,143.1
4,0,45.900000000000006
4,0,105.30000000000001
4,0,83.70000000000002
4,0,391.5
4,0,172.8
4,0,126.9
4,0,78.30000000000001
4,0,45.900000000000006
4,0,264.6
4,0,353.7
4,0,418.50000000000006
4,0,275.40000000000003
4,0,310.5
4,0,386.1
4,0,162.0
4,0,315.90000000000003
3,0,132.3
4,0,340.2
4,0,329.40000000000003
4,0,194.4
4,0,297.00000000000006
4,0,442.8
4,0,43.2
4,0,94.5
3,0,0.0
4,0,40.5
4,0,324.0
4,0,297.00000000000006
4,0,110.7
4,0,102.60000000000001
3,0,288.9
2,0,43.2
4,0,264.6
4,0,186.3
4,0,145.8
3,0,270.0
4,0,178.2
4,0,396.90000000000003
4,0,305.1
4,0,37.8
4,0,291.6
4,0,75.6
4,0,253.8
4,0,278.1
4,0,251.1
4,0,56.7
4,0,272.7
4,0,67.5
4,0,27.000000000000004
4,0,259.2
4,0,280.8
4,0,124.2
4,0,256.5
4,0,291.6
4,0,253.8
4,0,245.7
4,0,140.4
3,0,29.7
4,0,40.5
4,0,167.40000000000003
3,0,91.80000000000001
4,0,156.60000000000002
4,0,299.70000000000005
4,0,229.5
4,0,113.4
4,0,340.2
4,0,180.9
4,0,248.4
4,0,75.6
4,0,310.5
4,0,205.20000000000002
4,0,191.70000000000002
4,0,213.3
4,0,162.0
4,0,191.70000000000002
4,0,194.4
4,0,94.5
4,0,278.1
4,0,213.3
4,0,43.2
4,0,221.4
4,0,202.5
4,0,18.9
3,0,367.20000000000005
4,0,423.9
3,0,288.9
4,0,29.7
4,0,205.20000000000002
4,0,218.70000000000002
4,0,186.3
4,0,143.1
3,0,113.4
4,0,294.3
4,0,124.2
4,0,59.4
4,0,213.3
4,0,202.5
4,0,197.1
4,0,40.5
4,0,216.00000000000003
3,0,275.40000000000003
4,0,175.50000000000003
4,0,361.8
4,0,280.8
4,0,210.60000000000002
4,0,99.9
4,0,153.9
3,0,183.60000000000002
4,0,59.4
