Time,Speckle_ID,dist_from_PE,Init_spec_time,Fil_ID,init_x,init_y,init_z,fin_x,fin_y,fin_z,type,origin
231.3,16599,2,193.8,24811,2.616682133,0.085228351,1.782241279,2.616682133,0.085228351,3.656741279,2,1
231.3,20735,0,230.7,26444,-0.618832089,0.124214154,3.033460411,-0.618832089,0.124214154,3.061860411,0,1
231.3,18616,47,212,25986,0.709442555,0.115909737,0.926938087,0.709442555,0.115909737,1.889938087,2,1
231.3,17365,10,200.6,26417,2.594205376,0.053943929,0.005721535,2.594205376,0.053943929,1.542521535,2,0
231.3,19636,115,221.1,26417,2.510858553,0.063973749,0.758635716,2.510858553,0.063973749,1.271735716,2,1
231.3,19751,10,222.1,24455,0.504382608,0.03876331,0.234401889,0.504382608,0.03876331,0.698201889,2,1
231.3,20300,76,227,24455,0.59478035,0.058248808,0.327773942,0.59478035,0.058248808,0.545873942,2,1
231.3,8638,84,120.4,24757,-0.916715549,0.024203716,1.058634497,-0.916715549,0.024203716,6.606134497,2,1
231.3,20792,16,231.2,26641,-0.138783321,0.171527555,2.065998174,-0.138783321,0.171527555,2.072898174,2,1
231.3,20793,49,231.2,26641,-0.104257256,0.168426919,1.983918049,-0.104257256,0.168426919,1.990818049,2,1
231.3,20766,0,231,19981,3.237140459,0.10518206,2.52706377,3.237140459,0.10518206,2.54506377,0,1
231.3,20765,0,231,19981,3.236121439,0.105250059,2.524564375,3.236121439,0.105250059,2.542664375,0,1
231.4,20109,25,225.1,23084,0.004246842,0.029882859,0.814052566,0.004246842,0.029882859,1.125952566,2,1
231.4,18635,0,212.1,26630,1.931512058,0.175239777,3.245994423,1.931512058,0.175239777,4.207794423,0,1
231.4,19950,0,223.8,25230,0.719954918,0.101612173,9.110172881,0.719954918,0.101612173,9.489572881,0,1
231.4,19477,53,219.8,24542,1.016103547,0.005622265,0.007694111,1.016103547,0.005622265,0.585994111,2,0
231.4,20607,45,229.7,25585,0.365329404,0.049795783,1.369469947,0.365329404,0.049795783,1.457169947,2,1
231.4,20745,0,230.8,25616,1.18222181,0.0639224,0.86858083,1.18222181,0.0639224,0.89958083,0,1
231.5,20399,1,228,26202,1.211749921,0.092808877,1.583473674,1.211749921,0.092808877,1.755473674,2,1
231.5,20384,31,227.8,26111,2.048328925,0.071963092,5.948531441,2.048328925,0.071963092,6.130631441,2,1
231.5,20385,37,227.8,26111,2.0569172,0.070133058,5.934917753,2.0569172,0.070133058,6.117017753,2,1
231.5,20264,17,226.6,24128,2.302132691,0.056342565,0.28831878,2.302132691,0.056342565,0.53381878,2,1
231.5,20265,18,226.6,24128,2.301256288,0.056436639,0.285766709,2.301256288,0.056436639,0.531266709,2,1
231.5,18093,0,207.4,26560,0.384446001,0.053480778,1.035037249,0.384446001,0.053480778,2.240237249,0,1
231.5,20195,38,225.8,25029,0.386198266,0.142780409,6.820586166,0.386198266,0.142780409,7.104086166,2,1
231.5,15206,104,181,26663,1.528012417,0.097539706,0.469853128,1.528012417,0.097539706,2.995653128,2,1
231.5,15207,89,181,26663,1.499244963,0.096548749,0.498343505,1.499244963,0.096548749,3.024143505,2,1
231.5,19957,0,223.8,26642,1.107434357,0.089396197,7.395249126,1.107434357,0.089396197,7.779149126,0,1
231.5,19513,0,220.1,25570,-0.078600537,0.094800545,3.601963921,-0.078600537,0.094800545,4.173563921,0,1
231.5,19891,130,223.3,25574,2.655149174,0.1160418,2.237296211,2.655149174,0.1160418,2.650396211,2,1
231.5,19559,26,220.5,25520,0.465931136,0.06189674,4.79E-04,0.465931136,0.06189674,0.554078662,2,0
231.5,19801,92,222.5,25084,-0.990509937,0.047158639,1.418413139,-0.990509937,0.047158639,1.872213139,2,1
231.5,20210,78,226.1,26532,3.215235867,0.118594567,0.760194514,3.215235867,0.118594567,1.033394514,2,1
231.5,20211,44,226.1,26532,3.131136158,0.10959231,0.795879781,3.131136158,0.10959231,1.069079781,2,1
231.6,20079,40,224.8,25501,0.387922575,0.195765059,0.007689703,0.387922575,0.195765059,0.343189703,2,0
231.6,20142,55,225.5,25501,0.355722112,0.200154359,0.014921247,0.355722112,0.200154359,0.319021247,2,0
231.6,17060,38,197.9,26633,0.756406851,0.124493451,2.138126044,0.756406851,0.124493451,3.818826044,2,1
231.6,8974,69,123.9,26389,-0.96136549,0.050531453,0.009175603,-0.96136549,0.050531453,5.392775603,2,1
231.6,20702,13,230.4,26232,0.529681073,0.196714091,0.135489591,0.529681073,0.196714091,0.191989591,2,1
231.6,10689,30,140.5,26208,-0.339590941,0.095738496,1.562921751,-0.339590941,0.095738496,6.114921751,2,1
231.6,10817,45,141.6,26208,-0.366783838,0.094416567,1.587437607,-0.366783838,0.094416567,6.084937607,2,1
231.6,18708,61,212.8,26652,1.232630865,0.093985425,0.856460845,1.232630865,0.093985425,1.793760845,2,1
231.6,20819,81,231.5,26652,1.202800945,0.092304641,1.741979172,1.202800945,0.092304641,1.748779172,2,1
231.6,18133,10,207.9,25011,0.408872877,0.106214648,0.003562262,0.408872877,0.106214648,1.189462262,2,0
231.6,19296,0,218.3,24387,0.789618999,0.12991159,0.004447772,0.789618999,0.12991159,0.670447772,0,0
231.6,19100,32,216.3,26258,2.644994444,0.150277914,0.011378446,2.644994444,0.150277914,0.774578446,2,0
231.6,19171,59,217,26258,2.705428982,0.154379399,0.004216711,2.705428982,0.154379399,0.734016711,2,0
231.6,20583,93,229.5,26352,-0.461564946,0.10490998,1.00185418,-0.461564946,0.10490998,1.10925418,2,1
231.6,20771,17,231,26600,1.192819202,0.068080743,1.815482714,1.192819202,0.068080743,1.845282714,2,1
231.6,20772,18,231,26600,1.193555639,0.067896048,1.812891662,1.193555639,0.067896048,1.842691662,2,1
231.7,20122,0,225.3,25701,0.442183208,0.053163176,0.007017712,0.442183208,0.053163176,0.328517712,0,0
231.7,19905,100,223.4,26106,0.372250667,0.156902589,6.420568525,0.372250667,0.156902589,6.837568525,2,1
231.7,18511,0,211.4,26218,1.82932101,0.069857907,1.491636319,1.82932101,0.069857907,2.505336319,0,1
231.7,20111,53,225.1,26433,-1.405578547,0.125498278,4.016796215,-1.405578547,0.125498278,4.346596215,2,1
231.8,17623,12,203,26706,0.619711195,0.091612313,0.640451267,0.619711195,0.091612313,2.078351267,2,1
231.8,19718,96,221.8,24953,0.386664997,0.148681073,1.268479359,0.386664997,0.148681073,1.765679359,2,1
231.8,20158,14,225.6,25243,0.773007437,0.076081626,6.480289537,0.773007437,0.076081626,6.791989537,2,1
231.8,20472,10,228.6,25535,0.784516001,0.087451827,7.101250315,0.784516001,0.087451827,7.261250315,2,1
231.8,20521,16,229,26302,1.80718649,0.13555063,2.507416701,1.80718649,0.13555063,2.651016701,2,1
231.9,19455,70,219.6,25592,2.814748731,0.051250435,0.002492793,2.814748731,0.051250435,0.613292793,2,0
231.9,17115,13,198.5,26228,2.6396991,0.026657988,4.799890491,2.6396991,0.026657988,6.467590491,2,1
231.9,19733,6,221.9,26722,1.128017282,0.062163291,2.720876618,1.128017282,0.062163291,3.217876618,2,1
231.9,14582,52,175.3,26485,0.815025768,0.096099511,0.007462419,0.815025768,0.096099511,2.837162419,2,1
231.9,19694,42,221.6,26124,0.565897497,0.068308495,4.713312368,0.565897497,0.068308495,5.226012368,2,1
231.9,18888,0,214.5,26179,1.999221138,0.023071544,2.789933125,1.999221138,0.023071544,3.662533126,0,1
232,19016,42,215.6,24265,1.315649646,0.175257877,2.529719522,1.315649646,0.175257877,3.346119522,2,1
232,20837,19,231.6,24307,0.452915673,0.17933413,0.488656138,0.452915673,0.17933413,0.508556138,2,1
232,20838,9,231.6,24307,0.446181866,0.177809572,0.514758467,0.446181866,0.177809572,0.534658467,2,1
232,15828,6,186.2,26477,0.763097734,0.086728224,0.572673664,0.763097734,0.086728224,2.861873664,2,1
232,19913,0,223.5,25714,1.453510352,0.136570204,2.769563881,1.453510352,0.136570204,3.196363881,0,1
232,17688,0,203.6,26240,0.945567862,0.059819793,9.117704125,0.945567862,0.059819793,10.53890412,0,1
232,17858,0,205.1,26649,1.360553009,0.009887097,0.02420748,1.360553009,0.009887097,1.37210748,0,0
232,12260,88,155,26391,1.323834405,0.120383176,2.391973347,1.323834405,0.120383176,6.243873347,2,1
232,15106,112,180.2,26391,1.373153428,0.123077936,3.609127999,1.373153428,0.123077936,6.201927999,2,1
232,20161,116,225.6,26737,0.856679693,0.093071166,2.093308837,0.856679693,0.093071166,2.412008837,2,1
232.1,20577,55,229.4,26366,-0.945012721,0.145143382,8.080658116,-0.945012721,0.145143382,8.212158116,2,1
232.1,20578,26,229.4,26366,-0.977400295,0.137148333,8.151496059,-0.977400295,0.137148333,8.282996059,2,1
232.1,18775,0,213.4,25172,-0.96999575,0.073059211,4.050445273,-0.96999575,0.073059211,4.983245273,0,1
232.1,19366,20,219,24695,-0.492620088,0.104106612,0.002851125,-0.492620088,0.104106612,0.658851125,2,0
232.1,19370,21,219,24695,-0.493018247,0.103732863,0.001006927,-0.493018247,0.103732863,0.656206927,2,0
232.1,19580,51,220.7,24695,-0.504963035,0.092520414,0.004280998,-0.504963035,0.092520414,0.576880998,2,0
232.1,19315,13,218.6,26017,-0.454111305,0.115153531,0.017917097,-0.454111305,0.115153531,0.694817097,2,0
232.1,17501,7,201.9,26749,1.858342338,0.096545022,0.520524121,1.858342338,0.096545022,2.030324121,2,1
232.1,20154,0,225.5,26247,-0.783925918,0.168912427,3.510745378,-0.783925918,0.168912427,3.839845378,0,1
232.1,20184,0,225.8,26709,-0.794386329,0.040184975,7.319340617,-0.794386329,0.040184975,7.636440617,0,1
232.1,20642,13,229.9,24513,0.241185722,0.154050626,2.42499551,0.241185722,0.154050626,2.53539551,2,1
232.2,17172,36,198.9,26682,0.782312381,0.135002024,6.083529993,0.782312381,0.135002024,7.744129993,2,1
232.2,20703,73,230.4,26676,0.520927124,0.194732165,0.169422618,0.520927124,0.194732165,0.254822618,2,1
232.2,20561,98,229.3,23402,0.016048033,0.125304628,0.372613034,0.016048033,0.125304628,0.514713034,2,1
232.2,20562,103,229.3,23402,0.01026138,0.126007033,0.360436365,0.01026138,0.126007033,0.502536365,2,1
232.2,20647,78,230,25618,-0.195336975,0.089014137,0.180610898,-0.195336975,0.089014137,0.290510898,2,0
232.2,19836,69,222.8,26562,1.950643156,0.157938569,2.238591693,1.950643156,0.157938569,2.709791693,2,1
232.2,20225,27,226.2,21076,-0.342272205,0.166193087,0.66707138,-0.342272205,0.166193087,0.96827138,2,1
232.2,20203,15,226,26272,0.59550468,0.191129198,0.675048488,0.59550468,0.191129198,0.985648488,2,1
232.2,18460,20,211,23124,0.597676794,0.191188899,0.004690727,0.597676794,0.191188899,1.063590727,2,0
232.2,20204,0,226,26629,1.897174038,0.04925802,1.860598372,1.897174038,0.04925802,2.168798372,0,1
